Year,Rank,Release Group,Worldwide,Domestic,Foreign
1997,125,A Simple Wish,8345056.0,8345056.0,0.0
1997,126,The Ice Storm,8038061.0,8038061.0,0.0
1997,127,A Thousand Acres,7936780.0,7936780.0,0.0
1997,128,Sprung,7575028.0,7575028.0,0.0
1997,129,Wild America,7342923.0,7342923.0,0.0
1997,130,She's So Lovely,7281450.0,7281450.0,0.0
1997,131,B*A*P*S,7246735.0,7246735.0,0.0
1997,132,Zeus and Roxanne,7233324.0,7233324.0,0.0
1997,133,U Turn,6682098.0,6682098.0,0.0
1997,134,Warriors of Virtue,6524620.0,6524620.0,0.0
1997,135,Switchback,6492660.0,6492660.0,0.0
1997,136,Most Wanted,6391946.0,6391946.0,0.0
1997,137,Kull: The Conqueror,6112613.0,6112613.0,0.0
1997,138,The Boxer,5980578.0,5980578.0,0.0
1997,139,Inventing the Abbotts,5936344.0,5936344.0,0.0
1997,140,Gang Related,5906773.0,5906773.0,0.0
1997,141,Kolya,5770254.0,5770254.0,0.0
1997,142,One Eight Seven,5727130.0,5727130.0,0.0
1997,143,Kundun,5684855.0,5684789.0,0.0
1997,144,Gridlock'd,5571205.0,5571205.0,0.0
1997,145,Dangerous Ground,5303931.0,5303931.0,0.0
1997,146,Les Boys,4602341.0,4602341.0,0.0
1997,147,McHale's Navy,4529843.0,4529843.0,0.0
1997,148,A Life Less Ordinary,4366722.0,4366722.0,0.0
1997,149,Playing God,4166918.0,4166918.0,0.0
1997,150,Kama Sutra: A Tale of Love,4109095.0,4109095.0,0.0
1997,151,Meet Wally Sparks,4073582.0,4073582.0,0.0
1997,152,Lost Highway,3765078.0,3675201.0,85505.0
1997,153,8 Heads in a Duffel Bag,3602884.0,3602884.0,0.0
1997,154,The Pest,3600616.0,3600616.0,0.0
1997,155,Cats Don't Dance,3566637.0,3566637.0,0.0
1997,156,'Til There Was You,3525125.0,3525125.0,0.0
1997,157,Free Willy 3: The Rescue,3446539.0,3446539.0,0.0
1997,158,The MatchMaker,3392080.0,3392080.0,0.0
1997,159,A Smile Like Yours,3330352.0,3330352.0,0.0
1997,160,The Sweet Hereafter,3263585.0,3263585.0,0.0
1997,161,Love! Valour! Compassion!,2977807.0,2977807.0,0.0
1997,162,Waiting for Guffman,2925583.0,2923982.0,0.0
1997,163,In the Company of Men,2804473.0,2804473.0,0.0
1997,164,One Night Stand,2642983.0,2642983.0,0.0
1997,165,Brassed Off,2576388.0,2576331.0,0.0
1997,166,Afterglow,2465960.0,2465960.0,0.0
1997,167,Career Girls,2416734.0,2416734.0,0.0
1997,168,Smilla's Sense of Snow,2372903.0,2372903.0,0.0
1997,169,The Pillow Book,2372744.0,2372744.0,0.0
1997,170,Shadow Conspiracy,2312463.0,2312463.0,0.0
